sku;slug;title;subtitle;author_name;publisher_name;isbn;barcode;edition_label;volume_number;volume_label;publication_year;page_count;language;description;sale_price;stock_minimum;status;location_label;category_name;genre_name;collection_name;source_name;source_url;confidence;raw_title;search_title;author_hint
CEDE-LIV-0247;estudando-a-mediunidade-247;"ESTUDANDO A MEDIUNIDADE";;"Martins Peralva";"FEB Editora";9788569452225;9788569452225;;;;2021;239;;"Obra baseada no livro Nos domínios da mediunidade — do Espírito André Luiz, pela psicografia de Francisco Cândido Xavier. Nela o autor desenvolve o tema “mediunidade” em 46 capítulos, repletos de gráficos e ilustrações, que facilitam a sua compreensão e dirimem dúvidas de espíritas e estudiosos da comunicação entre o plano físico e o extrafísico. Mesmo que o leitor não se categorize como médium atuante, ser-lhe-á muito útil estudar peculiaridades do fenômeno que a todos nos envolve, pois todos somos potencialmente partícipes mais ou menos conscientes do intercâmbio espiritual com os habitantes do “outro lado da vida”. Aborda temas como: mediunidade com e sem Jesus, problemas mentais, incorporação, obsessões, vampirismo, clarividência e clariaudiência, sonhos e desencarnação. Três temas de grande interesse para os que iniciam na atividade mediúnica são também esclarecidos e constituem preciosa orientação, contribuindo para a tranquilidade e segurança do profitente da Doutrina Espírita: proteção aos médiuns, desenvolvimento mediúnico e animismo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=FgJpDwAAQBAJ&source=gbs_api;1.0000;"ESTUDANDO A MEDIUNIDADE";"ESTUDANDO A MEDIUNIDADE";
CEDE-LIV-0249;estudando-o-evangelho-249;"ESTUDANDO O EVANGELHO";;"Martins Peralva";"FEB Editora";9788569452232;9788569452232;;;;2021;207;;"Estudo substancial sobre a necessidade da vivência dos ensinos evangélicos nos atuais momentos da vida humana, assinalados pelas importantes modificações por que passa a sociedade planetária. Conceitos e frases do Novo Testamento recebem comentários e interpretações à luz da Doutrina Espírita, adquirindo beleza e ação multiplicada. Em 58 capítulos, são desenvolvidos temas como: mocidade e trabalho; reencarnação e Evangelho; livre-arbítrio e perdão. Não há quem não retire ensinamentos confortadores e edificantes das lições que o autor nos oferece visando, sobretudo, a transformá-los em diretrizes para as nossas almas.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=kIFlEAAAQBAJ&source=gbs_api;1.0000;"Estudando o Evangelho";"Estudando o Evangelho";
CEDE-LIV-0250;estudando-o-livro-dos-mediuns-250;"ESTUDANDO O LIVRO DOS MÉDIUNS";;"Manoel Philomeno de Autor: Projeto Miranda";;9788582662212;9788582662212;;;;2019;;;"O Projeto Manoel Philomeno de Miranda foi criado no mês de maio de 1990, em Salvador – Bahia, com a finalidade de dar apoio e treinamento aos trabalhadores da Área Mediúnica dos Centros Espíritas, através de seminários, encontros e outras atividades correlatas. A equipe atual, composta por José Ferraz, Nilo Calazans e João Neves (foto), contava com outro diligente companheiro, Geraldo de Azevedo, afastado das atividades por motivo de saúde. Essas pessoas, atuando no mesmo Centro – Caminho da Redenção, de Salvador-Bahia –, convivendo no labor doutrinário diariamente por mais de 50 anos, puderam facilmente desenvolver o programa e levá-lo adiante com excelentes resultados. O empreendimento, cuja denominação é justa homenagem ao sábio e laborioso Espírito Manoel Philomeno de Miranda, adquiriu identidade própria conduzido por essa equipe harmônica que se propõe continuar oferecendo seus serviços em prol da vivência e da educação da mediunidade, conforme as bases da Codificação Kardecista. A abrangência de suas abordagens envolve Reuniões mediúnicas, vivência mediúnica, terapia pelos passes, atendimento Fraterno, consciência e mediunidade, passes – aprendendo com os espíritos, estudando o livro dos médiuns – ora reunidas em obras literárias pela Livraria Espírita Alvorada Editora – e Qualidade na Prática Mediúnica, o compêndio valioso que o caro leitor tem nas mãos.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=oYL5zwEACAAJ&dq=ESTUDANDO+OS+LIVRO+DOS+M%C3%89DIUNS&hl=&as_pt=BOOKS&source=gbs_api;0.9135;"ESTUDANDO OS LIVRO DOS MÉDIUNS";"ESTUDANDO OS LIVRO DOS MÉDIUNS";
CEDE-LIV-0251;estude-e-viva-251;"ESTUDE E VIVA";;"Francisco Cândido Xavier, Waldo Vieira, André Luiz (Espírito), Emmanuel (Espírito)";"FEB Editora";9788573289015;9788573289015;;;;2017;141;;"Dois dos mais conhecidos autores espirituais, Emmanuel e André Luiz, nos presenteiam com valiosos comentários sobre O livro dos espíritos e O evangelho segundo o espiritismo, com o objetivo de estimular e auxiliar o estudo – seja ele individual ou em grupo sistematizados – dos ideais da Doutrina Espírita. Em quarenta capítulos psicografados por Francisco Cândido Xavier e Waldo Vieira, são abordadas questões fundamentais, como a vida eterna, o nosso comportamento e a renovação moral, entre outros temas. A obra é um ótimo instrumento de pesquisa para compreender situações cotidianas da vivência humana à luz do Espiritismo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=p1YvDwAAQBAJ&source=gbs_api;1.0000;"ESTUDE E VIVA";"ESTUDE E VIVA";
CEDE-LIV-0252;estudo-aprofundado-da-doutrina-espirita-livro-i-252;"ESTUDO APROFUNDADO DA DOUTRINA ESPÍRITA - LIVRO I";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788573289916;9788573289916;;;;2021;478;;"A primeira obra da coleção para Estudo aprofundado da Doutrina Espírita (EADE) aborda a relação entre Cristianismo e Espiritismo, apresentando 25 roteiros com sugestões de textos, atividades e reflexões para conhecer religiões que se entrelaçam e princípios espíritas que surgem aos olhos da Humanidade desde o início dos tempos. Totalmente revista e ampliada, esta nova edição chega ao público para continuar a missão de divulgação do Espiritismo por meio do conhecimento, compondo uma das mais respeitáveis propostas para estudos da Doutrina Espírita e da palavra do Cristo.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=koFlEAAAQBAJ&source=gbs_api;0.9577;"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA I";"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA I";
CEDE-LIV-0253;estudo-aprofundado-da-doutrina-espirita-livro-ii-253;"ESTUDO APROFUNDADO DA DOUTRINA ESPÍRITA - LIVRO II";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788569452249;9788569452249;;;;2021;362;;"Dividido em duas partes, Ensinos e parábolas de Jesus compõe o Estudo aprofundado da Doutrina Espírita (EADE), curso da Federação Espírita Brasileira (FEB) cujo objetivo é propor roteiros de aprendizado para os principais preceitos espíritas e evangélicos. Neste volume, o Evangelho de Jesus é acompanhado de perto e analisado em sua luminosa trajetória e incrível riqueza de ensinamentos, ocasionando reflexões sobre o legado de amor cristão em benefício da humanidade. É uma experiência abençoada e inesquecível, a qual nem mesmo as dobras do tempo conseguem encobrir e que nosso espírito precisa sem dúvida conhecer.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=mIFlEAAAQBAJ&source=gbs_api;0.9587;"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA II";"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA II";
CEDE-LIV-0254;estudo-aprofundado-da-doutrina-espirita-livro-iii-254;"ESTUDO APROFUNDADO DA DOUTRINA ESPÍRITA - LIVRO III";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594660114;9788594660114;;;;2021;432;;"Dividido em duas partes, Ensinos e parábolas de Jesus compõe o Estudo aprofundado da Doutrina Espírita (EADE), curso da Federação Espírita Brasileira (FEB) cujo objetivo é propor roteiros de aprendizado para os principais preceitos espíritas e evangélicos. O assunto não se esgota na publicação deste material, uma vez que o Evangelho nos oferece inesgotável fonte de aprendizado, pois cada versículo, cada expressão, cada frase proferida pelo Cristo é motivo para reflexão e análise aprofundadas. O estudo dos ensinamentos evangélicos à luz da Doutrina Espírita é uma feliz oportunidade que devemos aproveitar, tendo em vista a urgente necessidade da nossa transformação moral.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=lIFlEAAAQBAJ&source=gbs_api;0.9596;"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA III";"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA III";
CEDE-LIV-0255;estudo-aprofundado-da-doutrina-espirita-livro-iv-255;"ESTUDO APROFUNDADO DA DOUTRINA ESPÍRITA - LIVRO IV";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788573289923;9788573289923;;;;2021;556;;"O Livro IV do Estudo aprofundado da Doutrina Espírita oferece visão mais aprofundada da parte moral dos postulados espíritas aos interessados. Propicia igualmente reflexão mais detida a respeito da urgente necessidade de melhoria moral que, para os espíritas, em especial, deve ser entendida como compromisso reencarnatório. A este respeito, aprendemos com Emmanuel: O excelso Benfeitor, acima de tudo, espera de nossa vida o coração, o caráter, a conduta, a atitude, o exemplo e o serviço pessoal incessante, únicos recursos com que poderemos garantir eficiência de nossa cooperação, em companhia dele, na edificação do reino de Deus.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=Py8DEAAAQBAJ&source=gbs_api;0.9587;"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA IV";"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA IV";
CEDE-LIV-0256;estudo-aprofundado-da-doutrina-espirita-livro-v-256;"ESTUDO APROFUNDADO DA DOUTRINA ESPÍRITA - LIVRO V";;"Marta Antunes de Oliveira de Moura (Organizadora)";"FEB Editora";9788594661869;9788594661869;;;;2021;556;;"Um dos principais objetivos do Estudo aprofundado da Doutrina Espírita (EADE) é enfatizar o tríplice aspecto do Espiritismo – Ciência, Filosofia e Religião –, incrementando, assim, os estudos gerais dos cursos de formação básica. O programa de Filosofia e ciência espíritas encerra os conteúdos doutrinários desta coleção apresentando ao público 33 roteiros para estudar e compreender aspectos filosóficos e científicos do Espiritismo a partir do conhecimento comum da Humanidade. Todos os estudos sugeridos demonstram o valor específico de cada aprendizado essencial ao espírito, e confirmam a relevância e a atualização do pensamento espírita, sem jamais perder de vista a noção da urgente necessidade de aperfeiçoamento moral do ser humano.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=loFlEAAAQBAJ&source=gbs_api;0.9577;"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA V";"ESTUDO APROFUNDADO DA DOUTRINA ESPIRITA V";
CEDE-LIV-0257;estudo-sistematizado-da-doutrina-espirita-tomo-unico-257;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO ÚNICO";;"Federação Espírita Brasileira";"FEB Editora";9788594663900;9788594663900;;;;2021;486;;"Você gostaria de saber como distinguir o bem do mal? Estude então os assuntos existentes neste material. Aprenda que as leis morais são normas necessárias à melhoria espiritual, colocadas à nossa disposição pela Providência Divina. Que as provações da vida atual representam bênçãos e consolações que colheremos no futuro, em reencarnações mais felizes ou na existência no plano espiritual.";;;active;;;;;"Casa de Ismael";https://www.casadeismael.org.br/wp-content/uploads/2022/11/2013_RELATORIO.pdf;1.0000;"ESTUDO SISTEMATIZADO DA DOUT. ESPÍRITA TOMO ÚNICO";"ESTUDO SISTEMATIZADO DA DOUT. ESPÍRITA TOMO ÚNICO";
CEDE-LIV-0258;estudo-sistematizado-da-doutrina-espirita-tomo-i-258;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO I";;"Cecília Rocha (Organizadora)";"FEB Editora";9788594663900;9788594663900;;;;2021;486;;"Você gostaria de saber como distinguir o bem do mal? Estude então os assuntos existentes neste material. Aprenda que as leis morais são normas necessárias à melhoria espiritual, colocadas à nossa disposição pela Providência Divina. Que as provações da vida atual representam bênçãos e consolações que colheremos no futuro, em reencarnações mais felizes ou na existência no plano espiritual.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=noFlEAAAQBAJ&source=gbs_api;1.0000;"Estudo sistematizado da Doutrina Espírita - Tomo I";"Estudo sistematizado da Doutrina Espírita - Tomo I";
CEDE-LIV-0259;estudo-sistematizado-da-doutrina-espirita-tomo-ii-259;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO II";;"Cecília Rocha (Organizadora)";"FEB Editora";9786555701784;9786555701784;;;;2021;416;;"Você gostaria de saber como distinguir o bem do mal? Estude então os assuntos existentes neste material. Aprenda que as leis morais são normas necessárias à melhoria espiritual, colocadas à nossa disposição pela Providência Divina. Que as provações da vida atual representam bênçãos e consolações que colheremos no futuro, em reencarnações mais felizes ou na existência no plano espiritual.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=bGQtEAAAQBAJ&source=gbs_api;1.0000;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO II";"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO II";
CEDE-LIV-0260;estudo-sistematizado-da-doutrina-espirita-tomo-iii-260;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO III";;"Cecília Rocha";"FEB Editora";9786555704495;9786555704495;;;;2022;545;;"O que é a Vida no Mundo Espiritual e como relacionar-se com os Espíritos? O Programa Complementar – Tomo III conclui o Estudo Sistematizado da Doutrina Espírita (ESDE), analisando conteúdos doutrinários encontrados em todo O livro dos espíritos e, em especial, na Parte Segunda da obra. Temas como morte e reencarnação, fenômenos e influências espirituais, mediunidade, as três Revelações, Jesus como Modelo e Guia da Humanidade, entre outros, são trazidos a lume neste valioso compêndio. A Doutrina dos Espíritos é apresentada como Revelação Divina, por reviver o Evangelho à luz da Verdade e por se dirigir simultaneamente ao coração e à inteligência, na prática do bem e do amor, dando cumprimento irrestrito às Leis e aos Desígnios de Deus.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=3YpyEAAAQBAJ&source=gbs_api;1.0000;"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO III";"ESTUDO SISTEMATIZADO DA DOUTRINA ESPÍRITA - TOMO III";
CEDE-LIV-0261;eu-escolho-ser-feliz-261;"EU ESCOLHO SER FELIZ";;"Rossandro Klinjey";;9788563808929;9788563808929;;;;2018;;;"O psicólogo clínico, Rossandro Klinjey, traz sua ampla experiência e nos convida, neste maravilhoso livro, a fazermos uma conexão conosco, a fim de descobrirmos a relação entre a nossa felicidade e a aceitação de quem somos no mundo. Várias vezes nos queixamos: o quanto não somos valorizados no trabalho, o quanto o parceiro ou parceira não nos valoriza, e saímos a criticar tudo e todos. E terminamos achando que nada que fazemos é bom ou dá certo, então, um sentimento terrível de incompetência pessoal toma conta de nós, e isso destrói o amor próprio de qualquer pessoa. Sem receitas prontas ou miraculosas, ele propõe que a felicidade decorre de uma construção diária e demonstra que quando temos resiliência, nos adaptando às mudanças da vida e compreendendo as experiências cotidianas, aceitamos os processos dessa construção e nos tornamos pessoas felizes.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=wtP3zwEACAAJ&dq=intitle:%22EU+ESCOLHO+SER+FELIZ%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"EU ESCOLHO SER FELIZ";"EU ESCOLHO SER FELIZ";
CEDE-LIV-0262;eutanasia-262;EUTANÁSIA;;"Paulo Henrique Ap. Cason";"Clube de Autores";9786526626641;9786526626641;;;;2024;116;;"Eutanásia ou suicídio assistido é um tema bem polêmico, principalmente em sociedades com influencia da religião judaico-cristã, onde considera-se que sendo Deus quem dá a vida, só a ele cabe tirá-la, mesmo tendo em vista que muitos desses países adotam a pena capital, onde o estado tem o direito de cometer o mesmo ato. Este livro discorre ao longo da história a eutanásia praticada desde tempos antigos, aborda a temática ética e a de várias religiões, a legislação moderna de vários países sobre o tema, abordando o direito à uma morte assistida e digna ante à doenças degenerativas ou incuráveis. Desejo a todos uma boa leitura.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=SsU5EQAAQBAJ&source=gbs_api;1.0000;EUTANASIA;EUTANASIA;
CEDE-LIV-0263;evangelho-em-casa-263;"EVANGELHO EM CASA";;"Xavier, Francisco Candido";;;;;;;1959;;Português;;;;active;;;;;"Open Library";https://openlibrary.org/works/OL13410388M;1.0000;"EVANGELHO EM CASA - XAVIER, FRANCISCO CANDIDO";"EVANGELHO EM CASA";"XAVIER, FRANCISCO CANDIDO"
CEDE-LIV-0265;evangelho-segundo-o-espiritismo-o-265;"EVANGELHO SEGUNDO O ESPIRITISMO, O";;"Allan Kardec";"Editora Pensamento";9788531502491;9788531502491;;;;1969;308;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=aG5nKR81Ah0C&dq=intitle:%22EVANGELHO+SEGUNDO+O+ESPIRITISMO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"EVANGELHO SEGUNDO O ESPIRITISMO - ED FEB";"EVANGELHO SEGUNDO O ESPIRITISMO";
CEDE-LIV-0267;evangelho-segundo-o-espiritismo-o-267;"EVANGELHO SEGUNDO O ESPIRITISMO, O";;"Allan Kardec";"Editora Pensamento";9788531502491;9788531502491;;;;1969;308;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=aG5nKR81Ah0C&dq=intitle:%22EVANGELHO+SEGUNDO+O+ESPIRITISMO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"EVANGELHO SEGUNDO O ESPIRITISMO - IDE - ED. ESPECIAL";"EVANGELHO SEGUNDO O ESPIRITISMO - IDE";
CEDE-LIV-0268;o-evangelho-segundo-o-espiritismo-letras-gigantes-268;"O EVANGELHO SEGUNDO O ESPIRITISMO - LETRAS GIGANTES";;"Guillon Ribeiro, Allan Kardec";"Nova Visão";9786588033005;9786588033005;;;;2022;706;;"Podem dividir-se as matérias contidas nos Evangelhos em cinco partes: Os atos comuns da vida de Cristo, os milagres, as profecias, as palavras que serviram para o estabelecimento dos dogmas da Igreja e o ensino moral. Se as quatro primeiras partes foram objeto de controvérsias, a última permaneceu inatacável. Diante desse código divino a própria incredulidade se inclina; é o terreno onde todos os cultos podem se reencontrar, a bandeira sob a qual todos podem se abrigar, quaisquer que sejam suas crenças.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=8M1dEQAAQBAJ&source=gbs_api;0.9871;"EVANGELHO SEGUNDO O ESPIRITISMO - LETRAS GIGANTES";"EVANGELHO SEGUNDO O ESPIRITISMO - LETRAS GIGANTES";
CEDE-LIV-0269;a-evangelizacao-de-portas-abertas-para-o-autismo-269;"A EVANGELIZAÇÃO DE PORTAS ABERTAS PARA O AUTISMO";;"Lucia Moysés";"Editora EME";9786555431384;9786555431384;;;;2024;194;;"Dados estatísticos do Central of Disease Control, nos EUA, mostram que a incidência de autismo mais que duplicou nos últimos 12 anos. Se o mundo está em débito no que diz respeito à inclusão e precisa recuperar o tempo perdido, com a casa espírita não é diferente. E o espiritismo tem muito a oferecer para o engajamento dessas inteligências na sociedade. De leitura fascinante, este livro de Lucia Moysés nos revela uma extraordinária possibilidade de inclusão para os jovens e crianças autistas que enfrentam uma encarnação de desafios e crescimento espiritual. Através de relatos emocionantes, os próprios autistas falam de seus sentimentos, se posicionando como uma alma presa em seu próprio corpo, às vezes sem possibilidade de se comunicar, mas vivendo e sentindo a vida como qualquer filho de Deus – e, como tal, um ser imortal rumo à evolução.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=5xknEQAAQBAJ&source=gbs_api;0.9868;"EVANGELIZAÇÃO DE PORTAS ABERTAS PARA O AUTISMO";"EVANGELIZAÇÃO DE PORTAS ABERTAS PARA O AUTISMO";
CEDE-LIV-0271;evolucao-em-dois-mundos-271;"EVOLUÇÃO EM DOIS MUNDOS";;"Francisco Cândido Xavier, Waldo Vieira, André Luiz (Espírito)";"FEB Editora";9788573288544;9788573288544;;;;2021;243;;"Psicografado por Francisco Cândido Xavier e Waldo Vieira, Evolução em dois mundos divide-se em duas partes. A primeira relaciona as palavras do Cristo a conceitos como a existência do perispírito e corpo espiritual, fluido cósmico, hereditariedade, evolução e sexo, alimentação no plano espiritual e mecanismos da mente, entre outros. Já a segunda parte reúne perguntas e respostas sobre temas vinculados a matrimônio, divórcio, gestação e aborto. Aliando conceitos científicos e evangélicos, o Espírito André Luiz promove um estudo do processo evolutivo do ser e da alma nos dois planos de nossa existência — o mundo material e o mundo espiritual —, estabelecendo um desafio intelectual a todos que praticam ou desejam conhecer a Doutrina Espírita.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=s4omDwAAQBAJ&source=gbs_api;1.0000;"EVOLUÇÃO EM DOIS MUNDOS";"EVOLUÇÃO EM DOIS MUNDOS";
CEDE-LIV-0272;evoluir-e-simples-nos-e-que-complicamos-272;"EVOLUIR É SIMPLES, NÓS É QUE COMPLICAMOS";;"Manolo Quesada";;9788572532860;9788572532860;;;;2015;;;"Dividida em nove capítulos, a obra aborda de maneira bastante singela e objetiva como o ser humano pode... evoluir sem complicar! O autor se apoia em vários textos bíblicos, passagens das obras básicas de Allan Kardec e pensadores em geral, e convida a todos a ter uma postura de reflexão e mudança perante sua existência terrena, sempre com o objetivo de progredir, melhorar e evoluir.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=Cb78zwEACAAJ&dq=intitle:%22EVOLUIR+%C3%89+SIMPLES%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"EVOLUIR É SIMPLES, NÓS É QUE COMPRICAMOS";"EVOLUIR É SIMPLES, NÓS É QUE COMPRICAMOS";
CEDE-LIV-0274;familia-s-uma-visao-espirita-sobre-os-novos-arranjos-e-as-velhas-buscas-274;"FAMÍLIA(S): UMA VISÃO ESPÍRITA SOBRE OS NOVOS ARRANJOS E AS VELHAS BUSCAS";;"Álvaro Chrispino";;9788582661802;9788582661802;;;;2017;;;"A família é a célula que dá suporte à sociedade em que se insere e com quem mantém uma relação de interdependência por meio de troca de valores e expectativas. Desta forma, as mudanças da e na sociedade interferem na maneira de ser da família, bem como, a maneira como as famílias vivem e decidem, também modifica o modelo de sociedade. Por conta desta dinâmica social ampla, de tempos em tempos devemos refletir sobre os modelos de família e as dinâmicas sociais que criam esses laços de intensa interação. A cada novo tempo, são percebidas modificações mais ou menos intensas, que refletem ou solicitam novos direitos e novos deveres aos membros das famílias e da sociedade. A presente obra, levando em consideração as novas e velhas definições acerca da família, faz uma ponte entre os estudos do Evangelho, a Codificação Espírita e as análises da mentora Joanna de Ângelis e de pensadores da atualidade sobre a conjugalidade, o divórcio, o amor, os desafios da paternidade e da maternidade, e muitos outros fatores que atuam direta ou indiretamente nos grupos familiares, proporcionando àqueles que a lerem conhecer um pouco mais e melhor os antigos e atuais conceitos de família e suas organizações, seus novos arranjos.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=gWv1zwEACAAJ&dq=FAMILIAS:+uma+vis%C3%A3o+Esp%C3%ADrirta+sobre+os+novos+arranjos+e+as+velhas+buscas&hl=&as_pt=BOOKS&source=gbs_api;0.9279;"FAMILIAS: uma visão Espírirta sobre os novos arranjos e as velhas buscas";"FAMILIAS: uma visão Espírirta sobre os novos arranjos e as velhas buscas";
CEDE-LIV-0276;fenomenos-psiquicos-no-momento-da-morte-276;"FENÔMENOS PSÍQUICOS NO MOMENTO DA MORTE";;"Ernesto Bozzano";"FEB Editora";9788594660381;9788594660381;;;;2021;235;;"A atribulada tarefa de servir à causa espírita no meio científico, tão sujeito ao prejulgamento das ideias metapsíquicas, é abraçada por Ernesto Bozzano, que busca em seus trabalhos demonstrar, por métodos rigorosamente científicos, a existência e a sobrevivência da alma após a morte. Em Fenômenos psíquicos no momento da morte são analisadas mais de uma centena de manifestações espirituais ocorridas em situações de falecimento, que, de tão costumeiras, parecem integrar a tradição de todos os povos. Dividida em três partes, a obra investiga, na parte primeira, casos de aparições de entidades no leito de morte de moribundos. Em seguida são examinados fenômenos de telecinesia, como relógios que param ou voltam a funcionar, quadros ou retratos que caem, e outras ocorrências registradas no momento do óbito. Na última parte, o autor apresenta interessante estudo a respeito da música transcendental ou mediúnica. Alucinação? Projeção do pensamento? Ou ação do subconsciente? Ao contrapor os pontos obscuros dessas e de outras hipóteses comumente apresentadas pela ciência oficial para explicar os fatos, Bozzano uma a uma as contra-argumenta e desvalida. São os mortos, afinal, tão somente a nos dizer que a vida jamais cessa.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=tXtlEAAAQBAJ&source=gbs_api;1.0000;"Fenomenos Psiquicos no Momento da Morte";"Fenomenos Psiquicos no Momento da Morte";
CEDE-LIV-0277;fervi-por-dentro-277;"FERVI POR DENTRO";;"Cleber Galhardi";;9788583530787;9788583530787;;;;2017;;;"Aguar é um Anjo Guardião que, de forma leve e divertida, ensina como lidar com uma das mais fortes emoções que temos: a raiva. Valendo-se de palavras “mágicas”, Aguar transmite informações educativas a pais e crianças sobre essa emoção que nos faz “ferver por dentro”, e que é também um recurso indispensável para nosso crescimento interior quando utilizada corretamente.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=jC0B0AEACAAJ&dq=intitle:%22FERVI+POR+DENTRO%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"FERVI POR DENTRO";"FERVI POR DENTRO";
CEDE-LIV-0278;filho-de-deus-278;"FILHO DE DEUS";;"Divaldo Pereira Franco, Joanna de Ângelis";;;;;;;1959;;Português;;;;active;;;;;"Editora Dufaux";https://loja.editoradufaux.com.br/filho-de-deus;1.0000;"FILHO DE DEUS";"FILHO DE DEUS";
